{600,1,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,2,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,3,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,4,1393341194,2505483,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,5,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,6,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,7,1393341194,2491507,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,8,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,9,1393341194,2498086,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,10,1393341194,2498026,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,11,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,12,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,13,1393341194,2504193,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,14,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,15,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,16,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,17,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,18,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,19,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,20,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,21,1393341194,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,22,1435473410,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,23,1435473410,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,24,1435473410,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,25,1435473410,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,26,1435473410,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,27,1435473410,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,28,1435473410,2487500,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,29,1435473410,2497204,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,30,1435473410,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,31,1435473410,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,32,1435473410,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,33,1435473410,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,34,1435473410,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
{600,35,1435473410,2506200,0.0937500,0.03198000,11,1,[{"Ql",">","4"},{"Ql","<","14"},{"wN","==","2"}]}.
